"","ID","kingdom","class","family","acceptedNameUsage","infraspecificEpithet","vernacularName","establishmentMeans","CATEGORÍA.DE.CONSERVACIÓN","basisOfRecord","institution","recordedBy","year","month","day","locality","locationRemarks","county","stateProvince","municipality","PRECISIÓN.DATO","verbatimLatitude","verbatimLongitude","verbatimElevation","verbatimCoordinateSystem","verbatimSRS","HUSO","occurrenceRemarks","datasetName","dynamicProperties"
"2056",2169,"Plantae","Liliopsida","Cyperaceae","Phylloscirpus deserticola (Phil.) Dhooge & Goetgh.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","26.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.716616","-69.696796",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2057",2170,"Plantae","Magnoliopsida","Plantaginaceae","Plantago barbata G. Forst. ssp. barbata","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","26.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.716616","-69.696796",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2058",2174,"Plantae","Liliopsida","Poaceae","Deyeuxia brevifolia J. Presl var. brevifolia","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","27.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.719418","-69.691157",4202,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2059",2175,"Plantae","Liliopsida","Poaceae","Festuca rigescens (J. Presl) Kunth","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","27.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.719418","-69.691157",4202,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2060",2176,"Plantae","Magnoliopsida","Gentianaceae","Gentiana prostrata Haenke","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","27.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.719418","-69.691157",4202,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2061",2177,"Plantae","Liliopsida","Juncaceae","Oxychloë andina Phil.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","27.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.719418","-69.691157",4202,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2062",2178,"Plantae","Liliopsida","Cyperaceae","Phylloscirpus deserticola (Phil.) Dhooge & Goetgh.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","27.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.719418","-69.691157",4202,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2063",2179,"Plantae","Magnoliopsida","Plantaginaceae","Plantago barbata G. Forst. ssp. barbata","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","27.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.719418","-69.691157",4202,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2064",2184,"Plantae","Magnoliopsida","Caryophyllaceae","Arenaria rivularis Phil.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2065",2185,"Plantae","Liliopsida","Cyperaceae","Carex maritima Gunnerus","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2066",2186,"Plantae","Liliopsida","Poaceae","Deyeuxia brevifolia J. Presl var. brevifolia","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2067",2187,"Plantae","Liliopsida","Poaceae","Festuca rigescens (J. Presl) Kunth","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2068",2188,"Plantae","Magnoliopsida","Gentianaceae","Gentiana prostrata Haenke","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2069",2189,"Plantae","Magnoliopsida","Asteraceae","Belloa sp.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2070",2190,"Plantae","Liliopsida","Juncaceae","Oxychloë andina Phil.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2071",2191,"Plantae","Liliopsida","Cyperaceae","Phylloscirpus deserticola (Phil.) Dhooge & Goetgh.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2072",2192,"Plantae","Magnoliopsida","Plantaginaceae","Plantago barbata G. Forst. ssp. barbata","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","28.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.726171","-69.690787",4224,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2073",2196,"Plantae","Liliopsida","Cyperaceae","Carex maritima Gunnerus","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","29.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.727258","-69.69264",4169,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2074",2197,"Plantae","Liliopsida","Poaceae","Deyeuxia brevifolia J. Presl var. brevifolia","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","29.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.727258","-69.69264",4169,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2075",2198,"Plantae","Magnoliopsida","Asteraceae","Hypochaeris echegarayi Hieron.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","29.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.727258","-69.69264",4169,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2076",2199,"Plantae","Liliopsida","Poaceae","Puccinellia frigida (Phil.) I.M. Johnst.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","29.- Chislluma","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.727258","-69.69264",4169,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2077",2201,"Plantae","Liliopsida","Orchidaceae","Aa nervosa (Kraenzl.) Schltr.","","","Autóctona","VU","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","31.- Ancara","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.746249","-69.702418",4116,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:RCE (D.S 41/2012 MMA),iucnStatusRemarks:VULNERABLE (SEXTO PROCESO)"
"2078",2202,"Plantae","Magnoliopsida","Caryophyllaceae","Arenaria rivularis Phil.","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","31.- Ancara","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.746249","-69.702418",4116,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2079",2203,"Plantae","Liliopsida","Poaceae","Deyeuxia brevifolia J. Presl var. brevifolia","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","31.- Ancara","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.746249","-69.702418",4116,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"2080",2204,"Plantae","Liliopsida","Poaceae","Festuca rigescens (J. Presl) Kunth","","","Autóctona","Sin clasificación","Publicación","","Mario Ahumada, Luis Faundez, Miguel Escobar","2010",12,5,"Tacora, Localidad Rural","31.- Ancara","Parinacota","de Arica y Parinacota","General Lagos","GPS","-17.746249","-69.702418",4116,"","WGS 1984","19 Sur","","Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","iucnStatus:,iucnStatusRemarks:Sin clasificación"
