occurrenceID,verbatimCoordinates,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,continent,verbatimCoordinateSystem,country,georeferenceSources,locality,countryCode,stateProvince,county
PBUCH:SQF:8114,,,,-33.35671,-70.47874,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,16928, Camino del Cajón, El Arrayán, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7710240, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:8120,,,,-33.35671,-70.47874,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,16928, Camino del Cajón, El Arrayán, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7710240, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:9873,,,,-33.57594,-70.4507,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Canelo, Comunidad Ecológica Canelo Alto, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:9875,,,,-33.57594,-70.4507,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Canelo, Comunidad Ecológica Canelo Alto, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:9882,,,,-33.57594,-70.4507,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Canelo, Comunidad Ecológica Canelo Alto, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:9884,,,,-33.57594,-70.4507,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Canelo, Comunidad Ecológica Canelo Alto, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:9885,,,,-33.57594,-70.4507,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Canelo, Comunidad Ecológica Canelo Alto, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:12580,,,,-33.57594,-70.4507,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Canelo, Comunidad Ecológica Canelo Alto, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:28,,,,,,,,,,,,,
PBUCH:SQF:22393,,,,-33.7,-70.35,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Melocotón, San Alfonso, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:22393a,,,,-33.7,-70.35,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Melocotón, San Alfonso, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:16723,,,,-33.45861,-71.66194,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,juegos ecologicos, Avenida del Mar, El Tabito, El Puquio, El Tabo, Provincia de San Antonio, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de San Antonio
PBUCH:SQF:1719a,,,,-29.73588,-70.64455,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Vicuña, Provincia de Elqui, Región de Coquimbo, 1760000, Chile,CL,Región de Coquimbo,Provincia de Elqui
PBUCH:SQF:1809a,,,,-29.73588,-70.64455,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Vicuña, Provincia de Elqui, Región de Coquimbo, 1760000, Chile,CL,Región de Coquimbo,Provincia de Elqui
PBUCH:SQF:3325,,,,-29.73588,-70.64455,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Vicuña, Provincia de Elqui, Región de Coquimbo, 1760000, Chile,CL,Región de Coquimbo,Provincia de Elqui
PBUCH:SQF:22567,,,,-38.94719,-72.36198,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cahuimpangue, Freire, Provincia de Cautín, Región de la Araucanía, Chile,CL,Región de la Araucanía,Provincia de Cautín
PBUCH:SQF:21031,,,,-33.49626,-70.62878,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,4307, Avenida Las Industrias, Población La Legua, San Joaquín, Provincia de Santiago, Región Metropolitana de Santiago, 8940000, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:13848,,,,-30.6667,-71.6167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Ovalle, Provincia de Limarí, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Limarí
PBUCH:SQF:17409,,,,-36.625621,-72.080550,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Avenida Alonso de Ercilla, Villa Las Crisalidas, San Gabriel, Chillán, Provincia de Diguillín, Región de Ñuble, 3800708, Chile,CL,Región de Ñuble,Provincia de Diguillín
PBUCH:SQF:17539,,,,-36.625621,-72.080550,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Avenida Alonso de Ercilla, Villa Las Crisalidas, San Gabriel, Chillán, Provincia de Diguillín, Región de Ñuble, 3800708, Chile,CL,Región de Ñuble,Provincia de Diguillín
PBUCH:SQF:8614,,,,-37.40037,-72.08093,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Rosal, Los Ángeles, Provincia de Bío-Bío, Región del Biobío, Chile,CL,Región del Biobío,Provincia de Bío-Bío
PBUCH:SQF:8615,,,,-37.40037,-72.08093,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Rosal, Los Ángeles, Provincia de Bío-Bío, Región del Biobío, Chile,CL,Región del Biobío,Provincia de Bío-Bío
PBUCH:SQF:4938,,,,-36.7833,-73.1167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Alpes, Padre Hurtado, Hualpén, Provincia de Concepción, Región del Biobío, 4600000, Chile,CL,Región del Biobío,Provincia de Concepción
PBUCH:SQF:22406a,,,,-33.6 ,-70.3667,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Camino al Toyo, Población Militar, El Peumo Poniente, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:22406,,,,-33.6 ,-70.3667,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Camino al Toyo, Población Militar, El Peumo Poniente, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:5241,,,,-29.9667 ,-71.3667,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Mar de Chile, La Herradura, Coquimbo, Provincia de Elqui, Región de Coquimbo, 178000, Chile,CL,Región de Coquimbo,Provincia de Elqui
PBUCH:SQF:8358,,,,,,,,,,,,,
PBUCH:SQF:10625,,,,-39.89123,-73.39282,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,La Herradura, Cruce Calle Los Robles (Valdivia) - Niebla - Los Molinos - Curiñanco, Villa El Delfín, Los Molinos, Valdivia, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:17512,,,,-36.625768,-73.060805,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Laguna Los Patos, Tumbes, Villa Los Troncos, Candaleria, Talcahuano, Provincia de Concepción, Región del Biobío, Chile,CL,Región del Biobío,Provincia de Concepción
PBUCH:SQF:13673,,,,-19.251,-68.7228,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Isluga, Colchane, Provincia del Tamarugal, Región de Tarapacá, Chile,CL,Región de Tarapacá,Provincia del Tamarugal
PBUCH:SQF:13669,,,,-19.251,-68.7228,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Isluga, Colchane, Provincia del Tamarugal, Región de Tarapacá, Chile,CL,Región de Tarapacá,Provincia del Tamarugal
PBUCH:SQF:886,,,,-38.0527,-73.21238,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cruce R-60-P (Manzanar) - Cruce P-72-S (Antiquina), Sector: Límite Regional - Antiquina, El Peral, Contulmo, Provincia de Arauco, Región del Biobío, Chile,CL,Región del Biobío,Provincia de Arauco
PBUCH:SQF:888,,,,-36.9167  ,-72.35,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,General Cruz, Provincia de Diguillín, Región de Ñuble, Chile,CL,Región de Ñuble,Provincia de Diguillín
PBUCH:SQF:889,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:1434,,,,-33.641389,-78.841111,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Archipiélago Juan Fernández, Camino Aeródromo, Juan Fernández, Provincia de Valparaíso, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:22154a,,,,-32.94867,-71.1206,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Hijuelas, Provincia de Quillota, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Quillota
PBUCH:SQF:22154,,,,-32.94867,-71.1206,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Hijuelas, Provincia de Quillota, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Quillota
PBUCH:SQF:16535,,,,-29.73588,-70.64455,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Vicuña, Provincia de Elqui, Región de Coquimbo, 1760000, Chile,CL,Región de Coquimbo,Provincia de Elqui
PBUCH:SQF:19738,34° 12'S, 71° 39'O,34° 12'S, 71° 39'O,-34.2,-71.65,South America,degrees minutes seconds,Chile,GeoParser Marcelo Oyaneder | GeoPy | Canadensys,Medialuna, Chuchunco, Los Pasillos, La Estrella, Provincia de Cardenal Caro, Región del Libertador General Bernardo O'Higgins, Chile,CL,Región del Libertador General Bernardo O'Higgins,Provincia de Cardenal Caro
PBUCH:SQF:9012,,,,-33.5833,-70.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Condominio Las Vizcachas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:10536,,,,-33.5833,-70.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Condominio Las Vizcachas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:16896,,,,-33.5833,-70.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Condominio Las Vizcachas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:4947,,,,-33.59103,-70.55751,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Condominio Tempus, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8150000, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:9,,,,-29.90453,-71.24894,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Colegio San Antonio, Eduardo de la Barra, Condominio Los Maitenes, Colonia Alfalfares, La Serena, Provincia de Elqui, Región de Coquimbo, 17009, Chile,CL,Región de Coquimbo,Provincia de Elqui
PBUCH:SQF:10191,32° 46'S, 71° 32'O,32° 46'S, 71° 32'O,-32.7666667,-71.5333333,South America,degrees minutes seconds,Chile,GeoParser Marcelo Oyaneder | GeoPy | Canadensys,Paseo Costero, Las Brisas de Quintero, Loncura, Quintero, Provincia de Valparaíso, Región de Valparaíso, 840000, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:16095,,,,-37.92248,-73.30669,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cañete, Provincia de Arauco, Región del Biobío, 4390000, Chile,CL,Región del Biobío,Provincia de Arauco
PBUCH:SQF:7459,,,,-34.50004,-71.99789,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Laguna de Cáhuil, Pichilemu - Cáhuil, Villa Alto Pucalán, Los Cruceros, Pichilemu, Provincia de Cardenal Caro, Región del Libertador General Bernardo O'Higgins, 3220000, Chile,CL,Región del Libertador General Bernardo O'Higgins,Provincia de Cardenal Caro
PBUCH:SQF:7498,,,,-34.50004,-71.99789,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Laguna de Cáhuil, Pichilemu - Cáhuil, Villa Alto Pucalán, Los Cruceros, Pichilemu, Provincia de Cardenal Caro, Región del Libertador General Bernardo O'Higgins, 3220000, Chile,CL,Región del Libertador General Bernardo O'Higgins,Provincia de Cardenal Caro
PBUCH:SQF:18595a,,,,-33,-69.0333333,South America,,Argentina,GeoParser Marcelo Oyaneder | GeoPy,Camino de Soñadores, Distrito Industrial, Departamento Luján de Cuyo, Mendoza, Argentina,AR,Mendoza,Distrito Industrial
PBUCH:SQF:18595,33° 00'S, 69° 02'O,33° 00'S, 69° 02'O,-33,-69.0333333,South America,degrees minutes seconds,Argentina,GeoParser Marcelo Oyaneder | GeoPy | Canadensys,Camino de Soñadores, Distrito Industrial, Departamento Luján de Cuyo, Mendoza, Argentina,AR,Mendoza,Distrito Industrial
PBUCH:SQF:8274,,,,,,,,,,,,,
PBUCH:SQF:804,,,,-41.72311,-73.19511,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cruce Ruta V-85 (Huito) - Daitao, Daitao, Calbuco, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:19070,,,,-33.27776,-70.87484,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,359, Barros Luco, Villa Wetripantu, La Campiña Oriente, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Chacabuco
PBUCH:SQF:8527,,,,-33.42068,-70.50189,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Terralto Dominicos, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7860379, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:5149,,,,-33.42068,-70.50189,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Terralto Dominicos, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7860379, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:8528,,,,-33.42068,-70.50189,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Terralto Dominicos, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7860379, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:17548,,,,-33.58815,-70.46746,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Acacios, Las Vertientes, La Obra - Las Vertientes, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:12503,,,,-33.58815,-70.46746,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Acacios, Las Vertientes, La Obra - Las Vertientes, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:17359,,,,-33.58815,-70.46746,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Acacios, Las Vertientes, La Obra - Las Vertientes, San José de Maipo, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:22570,,,,-33.59774,-70.52042,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Vizcachas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Cordillera
PBUCH:SQF:15332,,,,-22.26759,-68.62551,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Río Loa, Calama, Provincia de El Loa, Región de Antofagasta, Chile,CL,Región de Antofagasta,Provincia de El Loa
PBUCH:SQF:292,,,,-38.54317,-72.28936,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Vega Larga - CentraL Alhueco, Comunidad Casimiro Cañumir, Lautaro, Provincia de Cautín, Región de la Araucanía, Chile,CL,Región de la Araucanía,Provincia de Cautín
PBUCH:SQF:9630,,,,-33.70974,-71.02074,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,La Manreza, Talagante, Provincia de Talagante, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Talagante
PBUCH:SQF:2556,,,,-38.67306,-72.66326,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Comunidad Antonio Antil, Temuco, Provincia de Cautín, Región de la Araucanía, 485000, Chile,CL,Región de la Araucanía,Provincia de Cautín
PBUCH:SQF:1941,,,,-35.95814,-71.33207,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Linares, Provincia de Linares, Región del Maule, Chile,CL,Región del Maule,Provincia de Linares
PBUCH:SQF:4940,,,,-40.31478,-73.40871,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Trancas - Llancacura, Comuna de La Unión, Provincia de Ranco, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Ranco
PBUCH:SQF:3722,,,,-41.2167,-72.5361,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Ensenada, Puerto Varas, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:849,,,,-41.72311,-73.19511,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cruce Ruta V-85 (Huito) - Daitao, Daitao, Calbuco, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:890,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:2900,,,,-39.8333,-72.5167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedras Moras, Los Lagos, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:2921,,,,-41.23815,-73.1396,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cruce Ruta V-30 - Springer, Colonia los Indios, Llanquihue, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:2929,,,,-40.93357,-72.59939,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Nieves - Pampa Grande, Puerto Octay, Provincia de Osorno, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Osorno
PBUCH:SQF:2279,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:2280,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:890H1,,,,,,,,,,,,,
PBUCH:SQF:891,,,,-39.81784,-73.17509,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cuesta de Soto, Valdivia, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3275,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3276,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3298,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3316,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3472,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3474,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3663,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3665,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:895,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:899,,,,-33.4414,-70.4602,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:3820,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:2928,,,,-41.1667,-72.95,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Frutillar, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:2901,,,,-41.1  ,-72.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Puerto Octay, Provincia de Osorno, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Osorno
PBUCH:SQF:2934,,,,-41.1  ,-72.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Puerto Octay, Provincia de Osorno, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Osorno
PBUCH:SQF:2951,,,,-41.1  ,-72.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Puerto Octay, Provincia de Osorno, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Osorno
PBUCH:SQF:3000,,,,-41.1  ,-72.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Puerto Octay, Provincia de Osorno, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Osorno
PBUCH:SQF:3008,,,,-41.1  ,-72.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Puerto Octay, Provincia de Osorno, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Osorno
PBUCH:SQF:3029,,,,-41.1  ,-72.5,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Puerto Octay, Provincia de Osorno, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Osorno
PBUCH:SQF:5774,,,,-33.29908,-70.36869,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Sendero Canoitas, Villa Paulina, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:22323,,,,-33.454666,-70.822513,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,126, Belén, Camino La Botella, Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:22159a,,,,-32.83369,-70.59827,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Raconto, Santa Rosa, Villa Degania, Los Andes, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile,CL,Región de Valparaíso,Provincia de Los Andes
PBUCH:SQF:22159,,,,-32.83369,-70.59827,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Raconto, Santa Rosa, Villa Degania, Los Andes, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile,CL,Región de Valparaíso,Provincia de Los Andes
PBUCH:SQF:17390,,,,-32.95032,-70.23985,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Saladillo, Provincia de Los Andes, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Los Andes
PBUCH:SQF:4595,32°46'S, 71°32'O,32°46'S, 71°32'O,-32.7666667,-71.5333333,South America,degrees minutes seconds,Chile,GeoParser Marcelo Oyaneder | GeoPy | Canadensys,Paseo Costero, Las Brisas de Quintero, Loncura, Quintero, Provincia de Valparaíso, Región de Valparaíso, 840000, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:4669,,,,-32.84296,-71.47384,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Grullas, Condominio Campo Mar Dos, Quintero, Provincia de Valparaíso, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:4594,32°46'S, 71°32'O,32°46'S, 71°32'O,-32.7666667,-71.5333333,South America,degrees minutes seconds,Chile,GeoParser Marcelo Oyaneder | GeoPy | Canadensys,Paseo Costero, Las Brisas de Quintero, Loncura, Quintero, Provincia de Valparaíso, Región de Valparaíso, 840000, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:8161,32° 46' S, 71° 32'O,32° 46' S, 71° 32'O,-32.7666667,-71.5333333,South America,degrees minutes seconds,Chile,GeoParser Marcelo Oyaneder | GeoPy | Canadensys,Paseo Costero, Las Brisas de Quintero, Loncura, Quintero, Provincia de Valparaíso, Región de Valparaíso, 840000, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:3488a,,,,-31.9778,-71.30407,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Vilos, Provincia de Choapa, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Choapa
